Sample_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
A8-A09X,0.24789669,0.41775268,0.51206505,0.4228931,0.8922672,0.24610212,0.68868273,0.5621962,0.3359201,0.64444345,0.25592893,0.54088366,0.41458207,0.64058894,0.90417635,0.83552265,0.539066,0.829141,0.37389684,0.42577878,0.67727304,0.6965159,0.8912971,0.55835354,0.758916,0.6274303,0.093009636,0.412225,0.12979504,0.25369507,0.77343315,0.4265625,0.40155327,0.26244503,0.72307944,0.25139123,0.37528926,0.12424256,0.8955169,0.74074316,0.88067544,0.4212939,0.6455158,0.42691913,0.90104365,0.4492135,0.17591426,0.74244577,0.41656652,0.89463043,0.47296077,0.8704924,0.317993,0.5313111,0.63882285,0.6945098,0.8041434,0.8021509,0.81805676,0.45673996,0.8926361,0.16053325,0.68334985,0.94673955,0.22536074,0.28427437,0.124419376,0.7160233,0.7063629,0.3442338,0.1985873,0.122930884,0.81698215,0.7345513,0.31335002,0.60678077,0.4676862,0.40961885,0.40743545,0.16017056,0.35642165,0.27505538,0.93532324,0.36634493,0.38157716,0.59007657,0.25546432,0.18610278,0.39175954,0.40290648,0.73773736,0.6288528,0.4210632,0.5124645,0.41073936,0.6827215,0.7282551,0.6146944,0.6207207,0.5918681
A8-A0A4,0.18763489,0.72133017,0.518747,0.40465897,0.47547877,0.39087588,0.88193107,0.86285806,0.3942662,0.70840454,0.3059401,0.17237206,0.1875264,0.8624731,0.75112087,0.57567245,0.4983601,0.25626355,0.54767597,0.5011337,0.41558436,0.2165957,0.53853285,0.43536508,0.5278419,0.5329833,0.75467265,0.7139179,0.5458267,0.7730652,0.6881737,0.758837,0.57821393,0.4638053,0.29348037,0.47105432,0.7225093,0.55914617,0.714996,0.287729,0.5878089,0.25495356,0.7620961,0.46694285,0.44730124,0.09484754,0.46119845,0.6988473,0.61265475,0.47898147,0.27921784,0.26251858,0.3558641,0.37806013,0.54113245,0.34731835,0.4533332,0.4941777,0.6801319,0.79087746,0.48064718,0.5385325,0.74552697,0.6983383,0.28750944,0.30630645,0.6009498,0.5910783,0.7119833,0.45319194,0.84162945,0.51818544,0.7996099,0.5783642,0.5712067,0.77511084,0.32555592,0.7133937,0.84296685,0.67008954,0.2911862,0.50164914,0.31470788,0.27628,0.6417352,0.8891635,0.86553925,0.57454747,0.6086249,0.29204965,0.7149671,0.86157966,0.57260484,0.21078503,0.22830057,0.57748735,0.23230672,0.42157882,0.34009957,0.63167346
A8-A0A7,0.3086636,0.62735,0.78199303,0.37712204,0.7723006,0.5951234,0.46906996,0.36298838,0.52414554,0.21270254,0.52210903,0.81012094,0.668399,0.6070928,0.7559699,0.89558756,0.6138743,0.62826896,0.4704072,0.5200578,0.51194286,0.92462015,0.8500991,0.805406,0.19507742,0.6980125,0.13346599,0.28623727,0.62145364,0.37509078,0.31697828,0.57466376,0.46713117,0.31897756,0.812698,0.08660039,0.1605739,0.23934484,0.77356243,0.39000595,0.84195787,0.3553488,0.47604856,0.474588,0.74493,0.75608486,0.48013502,0.85095924,0.69051856,0.542619,0.43167713,0.9193417,0.47355688,0.65699375,0.6849818,0.63771886,0.5801403,0.6953927,0.606586,0.25538963,0.892015,0.6871972,0.22829123,0.76297176,0.23181018,0.31914985,0.14587712,0.61320364,0.5783112,0.36927897,0.32157898,0.31304604,0.81567377,0.9256512,0.2830086,0.21906543,0.76907045,0.31176865,0.24306768,0.11840671,0.53211004,0.15929103,0.95175576,0.6012742,0.46223313,0.06882922,0.5029621,0.74132997,0.18804705,0.48224974,0.6593778,0.45791993,0.26335314,0.57037675,0.80128604,0.91244113,0.68937707,0.68734723,0.19572723,0.6666907
AC-A23C,0.451348,0.10847159,0.3352977,0.604465,0.79198194,0.52981377,0.5344815,0.4110996,0.151712,0.14579996,0.49896318,0.1918056,0.4227149,0.33169764,0.34078836,0.8514396,0.29900733,0.7046093,0.78700775,0.7067599,0.21736424,0.82965726,0.53137445,0.28676796,0.39103374,0.74232405,0.48632365,0.27041692,0.61158407,0.3475559,0.2655533,0.6700462,0.8547209,0.68329763,0.17482108,0.80415535,0.6975939,0.60245025,0.5022399,0.45155174,0.73467886,0.09999846,0.30134997,0.7541013,0.56169784,0.6233865,0.578919,0.61142826,0.45373958,0.48842353,0.6175163,0.4217758,0.91452575,0.81439006,0.7768153,0.2286022,0.5349871,0.8457997,0.823087,0.37713864,0.39871395,0.32793617,0.5336977,0.66256076,0.6530045,0.72655797,0.47037667,0.20039514,0.6048167,0.80454683,0.669454,0.7831632,0.39430246,0.537848,0.22627671,0.765154,0.8052738,0.35957456,0.5170524,0.41447878,0.65216136,0.46718317,0.6034138,0.79709435,0.33750504,0.56949484,0.40154544,0.4613816,0.26781473,0.42337364,0.47806573,0.8722429,0.86952806,0.6615534,0.4440462,0.76667005,0.37547928,0.40730143,0.41588715,0.8108833
AC-A23E,0.35329813,0.61801046,0.62531394,0.75840724,0.7714812,0.3582741,0.54907054,0.11215144,0.20895095,0.23542638,0.6252105,0.3035934,0.69342774,0.6015968,0.50767225,0.7001925,0.5692785,0.52549326,0.65188,0.43378294,0.6622312,0.54854834,0.9001223,0.6371256,0.4133583,0.37706757,0.72190064,0.5867754,0.496771,0.589953,0.3137594,0.32211465,0.48618826,0.62532985,0.52566534,0.45756346,0.6455992,0.719027,0.22291069,0.22443214,0.875584,0.37767017,0.44192016,0.8865305,0.50932366,0.19673881,0.55113876,0.20401356,0.7075162,0.42660698,0.7499646,0.51346457,0.53593355,0.82622856,0.39544663,0.6304115,0.68312323,0.5578395,0.30687279,0.21495923,0.5292501,0.7160903,0.2643488,0.53123116,0.71569264,0.33551884,0.4454943,0.3249965,0.5585292,0.29749933,0.8167842,0.74061155,0.6495876,0.35417014,0.2611312,0.7614894,0.5967049,0.55912703,0.71077454,0.7532258,0.20640948,0.8158054,0.51948977,0.6682129,0.47874138,0.5259294,0.38459206,0.37301904,0.67319745,0.2735679,0.5111295,0.23415749,0.83135134,0.3039237,0.2560427,0.4164645,0.45043355,0.17403926,0.617664,0.2555868
AC-A2B8,0.23929518,0.58998287,0.68795556,0.42986915,0.4145884,0.42682463,0.83586,0.35851312,0.12525964,0.43762544,0.5473788,0.19422087,0.5173195,0.5633445,0.76303655,0.43087435,0.86594254,0.1869431,0.7503345,0.707708,0.73613214,0.82475835,0.35572785,0.6081514,0.20989129,0.6537435,0.8525387,0.8262066,0.5794612,0.6017895,0.29404044,0.5464678,0.40127462,0.6910407,0.3316301,0.5105194,0.6313976,0.79280996,0.518204,0.221187,0.83737946,0.2644934,0.5971164,0.7752871,0.50038445,0.0961396,0.2626275,0.5739537,0.6998179,0.4753965,0.2670514,0.6790598,0.6259173,0.52653146,0.59468395,0.5432315,0.52839947,0.8512368,0.59663695,0.4528613,0.41443866,0.84238464,0.42244536,0.5513078,0.21812701,0.19542077,0.64320046,0.24481855,0.5385398,0.34697986,0.7775494,0.62794334,0.4406823,0.2257338,0.32775667,0.6654848,0.697075,0.61841875,0.69146764,0.67433363,0.6728512,0.588066,0.40812993,0.740121,0.41578543,0.58645535,0.66442317,0.33192444,0.6436635,0.2915054,0.24874568,0.48176008,0.7739892,0.46955717,0.41616735,0.8356145,0.49338388,0.6168205,0.7148502,0.4882567
AC-A2BK,0.9193883,0.79808927,0.06602466,0.73036903,0.11158164,0.12763685,0.8171862,0.91922295,0.7834811,0.9446404,0.100207426,0.31743106,0.7877108,0.61132586,0.2012779,0.13077968,0.77951396,0.18754232,0.2695299,0.25083166,0.27618113,0.28985864,0.3758914,0.40323347,0.8805735,0.6013088,0.18071853,0.40852058,0.34112743,0.26917833,0.87247765,0.19066295,0.75778836,0.58155113,0.13315533,0.6255903,0.66167986,0.9099089,0.5236113,0.2968824,0.45133966,0.91193354,0.42743957,0.16165583,0.9161433,0.7597402,0.9171803,0.43394077,0.30207813,0.43969494,0.4150714,0.19674659,0.43659306,0.1597273,0.1862576,0.8163915,0.36426094,0.100692764,0.13049904,0.7578898,0.8169879,0.10582669,0.5074445,0.10509465,0.4585196,0.8100335,0.8529605,0.8809726,0.39093286,0.3836444,0.20986824,0.4907902,0.07420248,0.42420694,0.9015331,0.90461755,0.8018745,0.88632846,0.45461246,0.3242642,0.92009175,0.893762,0.55974823,0.1180607,0.92678255,0.94090223,0.7205837,0.88046277,0.78678524,0.3857595,0.7660482,0.07521589,0.18716194,0.37262678,0.65619993,0.82055783,0.11570229,0.9161302,0.10346035,0.7811868
AC-A2BM,0.6428366,0.64249134,0.69591916,0.29734215,0.28822926,0.44171137,0.27209172,0.43825427,0.9404585,0.8186967,0.6679555,0.57651454,0.4890555,0.35983795,0.733265,0.5089356,0.63223505,0.4067783,0.8284031,0.66067404,0.409163,0.73257416,0.37402147,0.25132906,0.19140624,0.71737194,0.3216104,0.7968899,0.7708574,0.71618557,0.6814153,0.5572577,0.6853195,0.7769023,0.30903488,0.84236497,0.8239816,0.7230581,0.39259022,0.5365241,0.22000001,0.12591742,0.4875894,0.7000698,0.17900884,0.6355336,0.5611676,0.31405008,0.8123303,0.29205996,0.5903435,0.5222135,0.3091678,0.5300188,0.8778087,0.16245794,0.6360577,0.6815413,0.4111298,0.8268933,0.179363,0.54763925,0.6951452,0.28943998,0.06313997,0.487485,0.5989362,0.7534051,0.77238154,0.5813316,0.56757313,0.673385,0.23737429,0.7837079,0.86149824,0.20680106,0.17843442,0.56844795,0.80755985,0.12623894,0.70738006,0.23800662,0.23922592,0.42412984,0.4324199,0.35831463,0.33843157,0.33488613,0.6882672,0.9013603,0.45788515,0.5877311,0.62505674,0.5517106,0.64339465,0.86486685,0.90931153,0.5714754,0.93734187,0.20216316
AC-A2FB,0.44974774,0.8213184,0.627903,0.5271796,0.2831225,0.77627075,0.76964533,0.45271772,0.33765125,0.17485054,0.5593027,0.30215728,0.7845055,0.80867106,0.42873192,0.8733466,0.49583846,0.16791661,0.64868903,0.5648202,0.7694917,0.64149946,0.750219,0.719031,0.13033924,0.5873182,0.35166925,0.7013783,0.7472334,0.5296706,0.75625044,0.703933,0.55018914,0.91094065,0.5800516,0.27274746,0.29316705,0.13333434,0.4171596,0.14210932,0.6399309,0.2745066,0.7327023,0.6947103,0.093000785,0.41265592,0.18423207,0.6574701,0.66819054,0.4068839,0.18899328,0.60002697,0.6492004,0.37527972,0.7872592,0.17263952,0.30572522,0.8545789,0.61965764,0.7313051,0.33043498,0.8970486,0.6476016,0.80385554,0.34889212,0.58009815,0.79777527,0.21241905,0.2075341,0.7082386,0.43566296,0.4649771,0.79256916,0.6220152,0.45125294,0.61278534,0.54129946,0.46521547,0.68261385,0.3838598,0.17642346,0.13574997,0.31961042,0.4723944,0.6533054,0.3427436,0.88249576,0.5801027,0.29026645,0.23669137,0.7250924,0.5259844,0.58820224,0.8905152,0.4059777,0.77431774,0.3623462,0.35800081,0.4935494,0.82809323
AC-A2FF,0.21130225,0.8247551,0.66055965,0.302475,0.43268967,0.25477207,0.8606632,0.61706674,0.2193065,0.36337626,0.6104455,0.31846687,0.81959903,0.8965937,0.7965406,0.7241798,0.7951028,0.23137555,0.6800257,0.37440574,0.7493107,0.8438592,0.8300605,0.52999747,0.21271698,0.3765108,0.6210623,0.7233607,0.5878973,0.61187255,0.52814555,0.61929095,0.4383111,0.8604122,0.2625922,0.22174746,0.34236303,0.43922493,0.47811073,0.09051118,0.80263877,0.40098804,0.82755876,0.87722355,0.20398381,0.121739715,0.22086744,0.64845824,0.79601884,0.47556254,0.29922137,0.6633803,0.4680355,0.34817246,0.7762003,0.37526473,0.3163542,0.8855816,0.5109458,0.43542278,0.5997666,0.6958694,0.48487055,0.69604456,0.28880614,0.36596495,0.55886614,0.20732889,0.41683048,0.52365065,0.69002146,0.38558644,0.73809075,0.2587639,0.2703914,0.5788455,0.6269987,0.8319901,0.82406056,0.29091892,0.35734475,0.47429335,0.3832223,0.22862066,0.7779026,0.6943793,0.7866846,0.58266366,0.3241195,0.34722403,0.5563158,0.2688582,0.5016999,0.5678091,0.44344488,0.79955024,0.2654415,0.54090804,0.5576019,0.72515297
AC-A2FG,0.1601042,0.70114064,0.755804,0.19683468,0.42936742,0.41330388,0.78315806,0.7873334,0.38130152,0.17658919,0.55282485,0.21687102,0.70684063,0.9358046,0.7119039,0.38882762,0.4918487,0.4320963,0.56620455,0.65563333,0.69742334,0.28401023,0.34633863,0.21961987,0.3861761,0.64652735,0.8594535,0.902702,0.5298992,0.79414177,0.50702244,0.76024073,0.3910101,0.87633824,0.39102757,0.67337346,0.7055641,0.33561707,0.71790016,0.19031392,0.59373105,0.4777758,0.77516234,0.83545864,0.34908763,0.11887243,0.115621224,0.7822487,0.6083646,0.48813564,0.21910964,0.2850075,0.61146116,0.3745088,0.8220023,0.3426631,0.33334023,0.8288702,0.57545364,0.6396875,0.27608913,0.79858583,0.8119734,0.5430638,0.6827034,0.53378344,0.5096812,0.17686416,0.4306184,0.6013338,0.77417743,0.4934882,0.4123709,0.2607041,0.6028162,0.6382572,0.5443208,0.822195,0.79415137,0.6067637,0.44822007,0.48014575,0.14164409,0.4901477,0.6398816,0.876268,0.90962183,0.43955013,0.47877115,0.3361284,0.58704877,0.56996506,0.46360642,0.5763914,0.2171298,0.54494417,0.34360623,0.666324,0.57672584,0.79994565
AC-A3HN,0.23147374,0.86011505,0.67584586,0.51249605,0.23407595,0.58270216,0.83771586,0.2506467,0.15587133,0.2898505,0.63417786,0.40078372,0.51186967,0.67442673,0.7845829,0.6778545,0.8396524,0.2608767,0.80235523,0.7026768,0.87104714,0.5902165,0.24010065,0.36676234,0.14451051,0.8005912,0.67509484,0.713696,0.4466694,0.6750168,0.53194535,0.42521942,0.26984927,0.6595252,0.6539773,0.57285255,0.42894843,0.24547768,0.509319,0.20196192,0.6318238,0.14717641,0.4372911,0.8020578,0.65791774,0.3795534,0.3657906,0.7952804,0.508273,0.15595526,0.14382355,0.60628974,0.8363247,0.40100223,0.62501276,0.6368644,0.2840072,0.7675235,0.7963572,0.49670982,0.47611403,0.8188952,0.7375884,0.8454069,0.17868999,0.13265477,0.39817107,0.11236706,0.45150754,0.43202364,0.8092421,0.6592908,0.8754647,0.46791473,0.64588535,0.70834327,0.5028348,0.48158473,0.53170633,0.5321997,0.22226536,0.10909416,0.40178573,0.2322417,0.644349,0.48488984,0.87612647,0.6279897,0.5237584,0.49460953,0.531868,0.62253815,0.872568,0.49967092,0.5938673,0.8796387,0.52742785,0.74174833,0.5702288,0.690225
AN-A04D,0.8801594,0.3191469,0.09073948,0.4410718,0.13043898,0.19268164,0.35284448,0.9224589,0.6746484,0.9181104,0.19961688,0.4565953,0.5152389,0.89311755,0.14610583,0.5464598,0.7969565,0.5648809,0.22581038,0.39566112,0.117333315,0.12371841,0.11997152,0.57221353,0.85132146,0.9250946,0.36487865,0.21447542,0.1647547,0.25023937,0.80292124,0.5561235,0.47565368,0.26934946,0.1947245,0.7032924,0.8167712,0.88728213,0.6244214,0.58226323,0.12789083,0.5229149,0.74784076,0.10217972,0.9367479,0.8057781,0.8777021,0.940925,0.22833781,0.4007535,0.54446864,0.74452126,0.48702577,0.21059185,0.29058924,0.54694444,0.23480517,0.06472318,0.43459806,0.8852007,0.8468842,0.10086708,0.743273,0.3540747,0.5588423,0.82354784,0.3179353,0.6580521,0.4672641,0.31435266,0.11438218,0.20012322,0.1186609,0.37107515,0.93142724,0.5666138,0.5815003,0.8827191,0.2582302,0.4764101,0.7398469,0.84730583,0.40786457,0.05860764,0.93474615,0.86041963,0.74198645,0.81290567,0.48023564,0.72516286,0.9458716,0.20644163,0.29100794,0.23179175,0.8002624,0.23921221,0.35343882,0.91327786,0.14579067,0.8794963
AN-A0AL,0.640765,0.92187756,0.7341928,0.7429638,0.78024155,0.59222454,0.15902853,0.72278935,0.2661921,0.07754141,0.67961895,0.9382626,0.88866794,0.6887949,0.4482836,0.6548961,0.5717492,0.6425482,0.55659497,0.12593465,0.8083249,0.23258443,0.7333198,0.6749979,0.6395468,0.6265404,0.44716632,0.15867232,0.23454364,0.12888744,0.6138822,0.20201796,0.24912591,0.24945527,0.3976498,0.16932613,0.34886688,0.5680158,0.6707071,0.84286433,0.46613386,0.44860363,0.56262374,0.51421624,0.48523372,0.6120233,0.6565567,0.6313273,0.18809769,0.8801351,0.86723757,0.5525363,0.69980025,0.21357785,0.40017736,0.8760329,0.24028999,0.72489357,0.6573609,0.7082651,0.7948373,0.24383335,0.56112623,0.28799838,0.8575021,0.6166802,0.25506884,0.5104749,0.24487886,0.2822713,0.50712645,0.3643754,0.86225986,0.31355712,0.6980711,0.39816493,0.70508695,0.5920742,0.1143468,0.51371884,0.20775121,0.3934488,0.7708295,0.36475083,0.75233793,0.27692333,0.42077407,0.92735445,0.24128073,0.73414767,0.8845693,0.1908344,0.5233449,0.5688272,0.39496934,0.62530744,0.7132786,0.7246301,0.29556692,0.6749624
AN-A0AT,0.8025909,0.82600605,0.4833725,0.90274096,0.67876995,0.39878345,0.6670313,0.7153079,0.8331597,0.78768474,0.49626812,0.57851684,0.7248996,0.44455367,0.23642656,0.2249726,0.78456914,0.25476742,0.2938138,0.17270656,0.46248102,0.3364405,0.12757912,0.72789055,0.8842666,0.6829208,0.3210439,0.3094412,0.28686565,0.41340008,0.7988833,0.3219112,0.5928646,0.40521955,0.2935145,0.3897122,0.22680822,0.8264614,0.5910193,0.758886,0.4095708,0.21492052,0.61459756,0.17328358,0.77424306,0.87719846,0.86576784,0.31056982,0.15404034,0.43989298,0.5016214,0.7429852,0.4805407,0.24711412,0.21447814,0.70682305,0.37329206,0.61503714,0.3758772,0.92135954,0.9057125,0.11466472,0.49450535,0.21144935,0.52615815,0.59172,0.84524536,0.826059,0.2157006,0.28334853,0.2808627,0.25704387,0.46340036,0.18635225,0.84496236,0.5392451,0.6034972,0.3934417,0.17696276,0.58599657,0.82062507,0.7170334,0.80667955,0.18677837,0.6850035,0.77540314,0.14636166,0.66896844,0.2602758,0.78374267,0.81855655,0.20084351,0.5132619,0.7787339,0.7898042,0.30130547,0.69559187,0.8375957,0.39286163,0.73421884
AN-A0FJ,0.8610447,0.8128225,0.22854227,0.6730026,0.19576012,0.2513235,0.70509547,0.8547497,0.8510747,0.7629297,0.47914264,0.27749658,0.8540292,0.3533243,0.5064237,0.067598596,0.8430211,0.65673524,0.2996347,0.10715303,0.7322289,0.2701891,0.6531804,0.43287688,0.849941,0.83364975,0.7305359,0.34564131,0.21956694,0.27861285,0.68386763,0.14761937,0.20203033,0.7602425,0.14275098,0.41749725,0.17148522,0.93377405,0.2646437,0.57052463,0.23804075,0.658138,0.22260275,0.19105646,0.8614334,0.40895447,0.79097193,0.6092312,0.4398111,0.34291905,0.7292266,0.24428904,0.41590708,0.18274169,0.16334035,0.8149904,0.32191473,0.3403312,0.14472535,0.6647213,0.7753553,0.59294116,0.26903358,0.24956155,0.63040715,0.67096716,0.8918828,0.5385515,0.27355283,0.25492832,0.6640642,0.2689854,0.66928524,0.19505107,0.9321505,0.77246845,0.9036437,0.8751894,0.29598486,0.79598355,0.75981593,0.54992145,0.525669,0.2839649,0.82553816,0.8182818,0.41653728,0.9351651,0.4931057,0.65942377,0.6360371,0.21264303,0.5067228,0.21761136,0.7528095,0.5914166,0.414343,0.75685537,0.28871733,0.8068045
AN-A0FL,0.8037009,0.9068408,0.8626035,0.46089602,0.4179254,0.24252707,0.29560006,0.79414296,0.36441112,0.08382626,0.37331328,0.6306393,0.7952186,0.9649199,0.122798026,0.69879997,0.44381887,0.9209026,0.34265807,0.4464483,0.28999966,0.114497095,0.25053015,0.27947423,0.8387538,0.9466256,0.5640869,0.48296422,0.103513725,0.2558519,0.77777964,0.41120076,0.13555507,0.14058931,0.55188715,0.34494996,0.88824165,0.4190815,0.85563785,0.88353217,0.09658551,0.34490925,0.72982705,0.24099031,0.82655674,0.7564991,0.07407993,0.79874015,0.27068588,0.85069215,0.78545815,0.53834856,0.5625409,0.4596153,0.30756792,0.6797473,0.1331431,0.28028148,0.44742963,0.7542654,0.7867858,0.19138601,0.92839706,0.2755438,0.9269041,0.9213562,0.055736955,0.7503136,0.22413915,0.26070634,0.44499165,0.2446698,0.20211653,0.24111009,0.9302697,0.21253344,0.48280808,0.5755545,0.23427159,0.8058203,0.23756194,0.57894194,0.87743795,0.17512017,0.8500263,0.57502854,0.8545835,0.88604736,0.13740191,0.45388025,0.9567717,0.3441645,0.104248494,0.22126262,0.10729499,0.12169204,0.6373627,0.683522,0.26211458,0.6430287
AN-A0FS,0.19797294,0.68161225,0.55962473,0.23327313,0.47076952,0.52210855,0.7049439,0.6816163,0.22000849,0.34629208,0.58262384,0.36256993,0.48806268,0.8095522,0.7049118,0.4773805,0.5534795,0.39178026,0.68374515,0.50699234,0.63299876,0.3246191,0.34038073,0.3909015,0.30695784,0.44439644,0.8240989,0.7240747,0.65540695,0.7910422,0.48503426,0.74821347,0.57254964,0.7830204,0.43716028,0.60863984,0.8007482,0.6122538,0.33997875,0.15484184,0.54360896,0.47932106,0.79611224,0.82031316,0.23660044,0.17614298,0.31955776,0.73171324,0.67707455,0.38728222,0.24199075,0.21461783,0.50709164,0.51425725,0.781405,0.46907336,0.3977166,0.7787061,0.3776327,0.38908762,0.29111087,0.6990547,0.6615422,0.5292974,0.48372203,0.3444534,0.57880473,0.20644912,0.68751824,0.6231144,0.7998476,0.5828256,0.5670474,0.29906684,0.6372424,0.82119673,0.42528757,0.8459997,0.6963799,0.70473564,0.3186376,0.5153146,0.13525596,0.46632707,0.7871696,0.817064,0.85250413,0.3034593,0.635167,0.45406303,0.51950395,0.49204022,0.60807645,0.4144954,0.22516051,0.43201035,0.32835844,0.52535707,0.6023835,0.6813941
AN-A0FV,0.33630815,0.705148,0.18868235,0.17336643,0.7550816,0.3425385,0.1607015,0.41373378,0.18797043,0.14064816,0.34030792,0.29373544,0.59729457,0.9010558,0.9346017,0.69277275,0.1898121,0.8951443,0.23568657,0.36963418,0.1590342,0.510763,0.2516102,0.3222593,0.8239193,0.9583933,0.22677311,0.43593788,0.45521414,0.14557143,0.46207714,0.8024436,0.7719449,0.17200717,0.59727955,0.61009836,0.34956837,0.5021843,0.838387,0.8160746,0.864922,0.6769363,0.7676711,0.6179349,0.9336158,0.6455307,0.6535406,0.37436548,0.7283759,0.6826425,0.8532642,0.90080684,0.06350854,0.5997093,0.7315476,0.8948752,0.8782742,0.7337706,0.5909442,0.23429677,0.6708997,0.09594268,0.41389132,0.40917498,0.547825,0.5704683,0.10634975,0.44201082,0.46270984,0.76544774,0.84836113,0.3230262,0.58402586,0.9005417,0.5221792,0.93616945,0.8535725,0.72102535,0.085277304,0.27055994,0.09329994,0.35764128,0.8273749,0.41205597,0.52242905,0.40527928,0.34941906,0.66054213,0.6533055,0.19597632,0.85701776,0.41821948,0.31516024,0.3666604,0.28169966,0.1803137,0.94435203,0.3407366,0.43888384,0.67944723
AN-A0FX,0.48533186,0.92712176,0.3586795,0.92210376,0.18305135,0.36638063,0.7939519,0.35604423,0.36391598,0.49544913,0.40086925,0.46149036,0.87430835,0.7098651,0.43235302,0.30150557,0.9169347,0.45086986,0.65680254,0.28671697,0.49078983,0.15903473,0.21952581,0.73326576,0.7877105,0.88127637,0.82515645,0.381817,0.47860256,0.2942193,0.51154417,0.17264639,0.24805224,0.41494316,0.21377008,0.5861952,0.64018023,0.92543477,0.42629135,0.580309,0.4831435,0.33351505,0.6096206,0.4008885,0.7875971,0.7702354,0.84452516,0.598413,0.6829443,0.13247824,0.63346255,0.6580992,0.5360757,0.40303513,0.13718297,0.59434825,0.2555972,0.4016567,0.08319811,0.7063408,0.78067994,0.58919895,0.23038033,0.4095897,0.28626275,0.4736518,0.8845984,0.52675474,0.14720367,0.39353895,0.5757932,0.17085746,0.5159568,0.074268445,0.9093205,0.6918526,0.57369137,0.6365084,0.38528427,0.88025045,0.46745163,0.7799477,0.6593419,0.059257206,0.775969,0.9062413,0.7107107,0.88287014,0.35000873,0.40092987,0.64701414,0.07080825,0.8010964,0.523471,0.61032146,0.44971567,0.50354695,0.5634074,0.2652641,0.7209829
AN-A0XN,0.513341,0.6840025,0.50270873,0.8537579,0.60903394,0.19125898,0.5602081,0.078431435,0.11867983,0.32727885,0.7596271,0.64421755,0.7552306,0.21387507,0.8187185,0.65706325,0.71040213,0.4708268,0.8071086,0.25221068,0.88402665,0.3120929,0.85048145,0.8406519,0.6011273,0.20956339,0.7340051,0.49386078,0.60364103,0.45596346,0.0946773,0.23133218,0.23332205,0.52097756,0.40809134,0.54538715,0.56766355,0.89626694,0.20515695,0.29822975,0.7143918,0.24335861,0.4282456,0.82133156,0.6246644,0.40445334,0.6462691,0.26849675,0.5256109,0.44867313,0.69040704,0.571984,0.21111314,0.75895107,0.19385305,0.8195209,0.58991206,0.7618604,0.14016566,0.14482635,0.46262208,0.8847666,0.33902434,0.7301473,0.21587731,0.22776198,0.7594346,0.41414082,0.5438756,0.38211206,0.5094739,0.6333962,0.632513,0.33704782,0.23465988,0.5054129,0.57512695,0.45945364,0.480381,0.64455944,0.33711296,0.7004628,0.65170455,0.8179644,0.63489455,0.2485441,0.3374775,0.5357636,0.7000336,0.39482078,0.4373643,0.13772513,0.8665079,0.4014635,0.5585112,0.5328283,0.785166,0.12053393,0.74415153,0.3272115
AN-A0XP,0.5554295,0.42534396,0.7576571,0.87834823,0.7668314,0.72596943,0.22722416,0.6348542,0.5560032,0.12562189,0.4805295,0.45853588,0.32978356,0.6942283,0.49590617,0.51217955,0.23284921,0.6029269,0.48066175,0.7132962,0.59993917,0.7280227,0.5570885,0.32209572,0.4243856,0.39812416,0.46620744,0.565715,0.46311605,0.76637775,0.1569465,0.7504957,0.76750606,0.3882599,0.8732,0.83163476,0.8068271,0.31691658,0.33936444,0.32444477,0.51536214,0.7702185,0.33076283,0.7129655,0.72299445,0.4530871,0.53213096,0.5619248,0.50281316,0.36714903,0.30485335,0.17721644,0.640375,0.7819648,0.37939546,0.60395014,0.54640645,0.25855282,0.66919297,0.30187005,0.3074234,0.49328035,0.49287134,0.6634604,0.9003118,0.3810739,0.4112708,0.28316522,0.7550684,0.8778324,0.80973065,0.63651496,0.39703313,0.6441994,0.48108584,0.7129364,0.55011183,0.38951963,0.5551872,0.84560597,0.4991606,0.2446348,0.5552894,0.8153411,0.1640469,0.78043604,0.6146999,0.44634828,0.73450255,0.39232254,0.43737125,0.59721845,0.7351054,0.6317979,0.1122742,0.368473,0.4024071,0.44827038,0.63453895,0.12940982
